tst1,23, Private, 122272, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States,?
tst1041,25, Private, 161478, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 40, United-States,?
tst1042,30, Private, 154882, Prof-school, 15, Widowed, Other-service, Not-in-family, White, Male, 0, 0, 35, United-States,?
tst1043,36, Private, 268292, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 41, United-States,?
tst1044,39, Private, 180477, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 60, United-States,?
tst1045,28, Private, 123147, Some-college, 10, Never-married, Tech-support, Not-in-family, White, Female, 4865, 0, 40, United-States,?
tst1046,21, Private, 52753, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 1504, 40, United-States,?
tst1047,28, Local-gov, 127491, HS-grad, 9, Separated, Adm-clerical, Not-in-family, White, Female, 5721, 0, 40, United-States,?
tst1048,25, Private, 117833, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 1876, 40, United-States,?
tst1049,44, Self-emp-not-inc, 172479, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 15024, 0, 60, United-States,?
tst1050,42, Private, 242564, 7th-8th, 4, Never-married, Handlers-cleaners, Not-in-family, Black, Male, 0, 2205, 40, United-States,?
tst1051,30, Private, 158200, Prof-school, 15, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female, 0, 0, 40, ?,?
tst1052,49, Private, 176341, Bachelors, 13, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, India,?
tst1053,31, Self-emp-not-inc, 176862, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States,?
tst1054,76, ?, 224680, Prof-school, 15, Married-civ-spouse, ?, Husband, White, Male, 0, 1258, 20, United-States,?
tst1055,43, Self-emp-not-inc, 343061, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, Male, 4508, 0, 40, Cuba,?
tst1056,64, ?, 104756, Some-college, 10, Widowed, ?, Unmarried, White, Female, 0, 0, 8, United-States,?
tst1057,45, Private, 55720, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States,?
tst1058,18, Private, 142647, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States,?
tst1059,29, Private, 241667, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 45, United-States,?
tst1060,19, Private, 194905, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 12, United-States,?
tst1061,36, Federal-gov, 153066, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States,?
tst1062,20, Private, 256504, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 6, United-States,?
tst1063,42, Private, 185267, Assoc-voc, 11, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 32, United-States,?
tst1064,54, Private, 175262, 7th-8th, 4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States,?
tst1065,38, Private, 368140, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States,?
tst1066,26, Private, 291968, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst1067,24, ?, 256240, 7th-8th, 4, Married-civ-spouse, ?, Own-child, White, Male, 0, 0, 60, United-States,?
tst1068,25, Private, 305472, Assoc-acdm, 12, Never-married, Machine-op-inspct, Own-child, Black, Male, 0, 0, 48, United-States,?
tst1069,48, ?, 355890, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 55, United-States,?
tst1070,24, Federal-gov, 42251, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 30, United-States,?
tst1071,45, Private, 216626, HS-grad, 9, Widowed, Machine-op-inspct, Unmarried, Other, Male, 0, 0, 40, Columbia,?
tst1072,37, Private, 34378, 1st-4th, 2, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst1073,34, Local-gov, 175856, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst1074,35, Private, 194809, 11th, 7, Divorced, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, United-States,?
tst1075,17, ?, 241021, 12th, 8, Never-married, ?, Own-child, Other, Female, 0, 0, 40, United-States,?
tst1076,55, Private, 117299, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 7688, 0, 40, United-States,?
tst1077,17, Private, 205726, 11th, 7, Never-married, Sales, Own-child, White, Female, 0, 0, 15, United-States,?
tst1078,23, Private, 218899, Bachelors, 13, Never-married, Sales, Own-child, White, Female, 0, 0, 60, United-States,?
tst1079,41, Private, 182370, Assoc-acdm, 12, Divorced, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States,?
tst1080,48, Private, 268234, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States,?
tst1081,47, Private, 173271, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States,?
tst1082,41, Private, 194360, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1887, 40, United-States,?
tst1083,26, Private, 223464, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States,?
tst1084,23, Private, 174461, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1085,37, Private, 179088, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1086,30, Local-gov, 115040, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male, 0, 0, 25, United-States,?
tst1087,37, Private, 172694, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 50, United-States,?
tst1088,60, Self-emp-not-inc, 264314, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 35, Columbia,?
tst1089,40, Self-emp-not-inc, 282678, Masters, 14, Separated, Exec-managerial, Unmarried, White, Female, 0, 0, 20, United-States,?
tst1090,28, Private, 250135, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1091,42, Private, 336891, Some-college, 10, Divorced, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States,?
tst1092,42, Private, 280410, HS-grad, 9, Married-civ-spouse, Other-service, Husband, Black, Male, 0, 0, 40, Haiti,?
tst1093,55, Private, 255364, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States,?
tst1094,57, Private, 79830, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, 0, 0, 40, United-States,?
tst1095,42, Private, 127314, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 45, United-States,?
tst1096,25, Private, 247025, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 3325, 0, 48, United-States,?
tst1097,30, Self-emp-not-inc, 172748, 7th-8th, 4, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States,?
tst1098,30, Private, 171889, Prof-school, 15, Never-married, Tech-support, Own-child, White, Female, 0, 0, 24, United-States,?
tst1099,55, Private, 171242, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 60, United-States,?
tst1100,49, Self-emp-not-inc, 102318, Assoc-acdm, 12, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 25, United-States,?
tst1101,23, Private, 234663, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst1102,39, Self-emp-not-inc, 178948, HS-grad, 9, Married-civ-spouse, Farming-fishing, Wife, White, Female, 0, 0, 50, United-States,?
tst1103,53, Private, 274276, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1104,55, Private, 160362, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States,?
tst1105,27, Private, 209801, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 45, ?,?
tst1106,69, Private, 125437, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 32, United-States,?
tst1107,27, Private, 177119, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 44, United-States,?
tst1108,29, Private, 173611, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 40, United-States,?
tst1109,28, Self-emp-not-inc, 112403, Bachelors, 13, Never-married, Protective-serv, Own-child, White, Male, 0, 0, 40, United-States,?
tst1110,22, ?, 224238, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 2, United-States,?
tst1111,41, Local-gov, 32185, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States,?
tst1112,50, Self-emp-not-inc, 172281, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 50, United-States,?
tst1113,59, Private, 131869, HS-grad, 9, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 35, United-States,?
tst1114,40, Self-emp-inc, 301007, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States,?
tst1115,39, Local-gov, 112284, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1116,50, Private, 164198, Assoc-acdm, 12, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 15024, 0, 45, United-States,?
tst1117,40, Private, 272343, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States,?
tst1118,56, Self-emp-not-inc, 95763, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 55, United-States,?
tst1119,28, Local-gov, 168524, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 7688, 0, 35, United-States,?
tst1120,39, Private, 103260, Bachelors, 13, Married-civ-spouse, Craft-repair, Wife, White, Female, 0, 0, 30, United-States,?
tst1121,39, Private, 37314, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 50, United-States,?
tst1122,38, Private, 103408, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 0, 40, ?,?
tst1123,60, Self-emp-not-inc, 220342, 11th, 7, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 35, United-States,?
tst1124,40, Private, 145160, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 43, United-States,?
tst1125,31, Federal-gov, 281540, Assoc-acdm, 12, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 45, United-States,?
tst1126,19, Private, 331433, HS-grad, 9, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 32, United-States,?
tst1127,40, Federal-gov, 346532, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 0, 0, 40, United-States,?
tst1128,48, Private, 318331, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 40, United-States,?
tst1129,33, Private, 288273, 12th, 8, Separated, Adm-clerical, Unmarried, White, Female, 1471, 0, 40, United-States,?
tst1130,49, Private, 60751, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States,?
tst1131,39, Private, 491000, Bachelors, 13, Never-married, Exec-managerial, Other-relative, Black, Male, 0, 0, 45, United-States,?
tst1132,28, Private, 266070, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1133,30, Private, 75167, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States,?
tst1134,22, Private, 126613, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 20, United-States,?
tst1135,28, Private, 54042, Assoc-voc, 11, Never-married, Other-service, Not-in-family, White, Female, 2463, 0, 35, United-States,?
tst1136,35, Private, 272019, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 2057, 40, United-States,?
tst1137,28, Private, 398918, HS-grad, 9, Never-married, Tech-support, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst1138,41, Self-emp-not-inc, 150533, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States,?
tst1139,69, State-gov, 50468, Prof-school, 15, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 34, United-States,?
tst1140,19, Private, 120691, HS-grad, 9, Never-married, Sales, Own-child, Black, Male, 0, 0, 25, United-States,?
tst1141,60, State-gov, 198815, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 20, Mexico,?
tst1142,37, Private, 201531, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States,?
tst1143,56, Self-emp-not-inc, 144351, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 90, United-States,?
tst1144,42, Private, 97142, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States,?
tst1145,45, Private, 148995, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 15024, 0, 40, United-States,?
tst1146,38, Self-emp-not-inc, 133299, Assoc-acdm, 12, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States,?
tst1147,56, Self-emp-not-inc, 175964, Some-college, 10, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1148,47, Private, 39530, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 4, United-States,?
tst1149,36, Private, 162164, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 44, United-States,?
tst1150,40, Private, 89226, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States,?
tst1151,27, Private, 98769, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 45, United-States,?
tst1152,22, Private, 252355, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 27, United-States,?
tst1153,33, Private, 598802, Some-college, 10, Divorced, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States,?
tst1154,35, Private, 190728, HS-grad, 9, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 40, United-States,?
tst1155,46, Private, 96080, 9th, 5, Separated, Craft-repair, Unmarried, White, Female, 0, 0, 40, United-States,?
tst1156,25, State-gov, 257064, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 0, 0, 38, United-States,?
tst1157,29, State-gov, 240738, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States,?
tst1158,61, Private, 85434, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States,?
tst1159,28, Private, 392487, HS-grad, 9, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States,?
tst1160,59, Private, 108765, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States,?
tst1161,22, ?, 165065, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 40, Italy,?
tst1162,21, ?, 369084, Some-college, 10, Never-married, ?, Other-relative, White, Male, 0, 0, 10, United-States,?
tst1163,45, Private, 213140, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 2829, 0, 40, United-States,?
tst1164,40, Federal-gov, 36885, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 50, United-States,?
tst1165,50, Private, 197322, 11th, 7, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States,?
tst1166,56, State-gov, 67662, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 39, United-States,?
tst1167,45, Private, 175958, Prof-school, 15, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States,?
tst1168,21, Private, 206891, 7th-8th, 4, Never-married, Farming-fishing, Own-child, White, Female, 0, 0, 38, United-States,?
tst1169,49, Local-gov, 123088, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 46, United-States,?
tst1170,37, Private, 243409, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States,?
tst1171,29, Local-gov, 190330, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 10, United-States,?
tst1172,58, Private, 119751, HS-grad, 9, Married-civ-spouse, Priv-house-serv, Other-relative, Asian-Pac-Islander, Female, 0, 0, 60, Philippines,?
tst1173,31, Private, 175509, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States,?
tst1174,35, Private, 216711, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States,?
tst1175,56, Self-emp-not-inc, 78090, Some-college, 10, Divorced, Sales, Unmarried, White, Female, 0, 0, 48, United-States,?
tst1176,18, Private, 132986, 12th, 8, Never-married, Other-service, Own-child, White, Male, 0, 0, 10, United-States,?
tst1177,50, Private, 167065, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States,?
tst1178,40, Federal-gov, 219266, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States,?
tst1179,39, Private, 262841, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States,?
tst1180,44, Private, 159580, 12th, 8, Divorced, Transport-moving, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1181,55, ?, 170994, HS-grad, 9, Never-married, ?, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1182,34, Private, 345705, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 1977, 50, United-States,?
